User ID,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1AA2C626,2016.09,382.97,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C627,2016.12,439.04,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C628,2017.03,339.726,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C629,2017.06,363.012,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C630,2017.09,379.748,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C631,2017.12,403.359,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C632,2018.03,345.957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C633,2018.06,370.112,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C634,2018.09,385.258,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C635,2018.12,407.693,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C636,2019.03,345.4,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C637,2019.06,364.445,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C638,2019.09,386.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C639,2019.12,409.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C640,2020.03,327.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C641,2020.06,257.649,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C642,2020.09,353.746,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C643,2020.12,384.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C644,2021.03,315.953,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C645,2021.06,355.379,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C646,2021.09,338.601,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C647,2021.12,387.874,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C648,2022.03,316.165,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C649,2022.06,373.898,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C650,2022.09,399.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1AA2C651,2016.06,389.918,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C652,2016.09,380.086,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C653,2016.12,400.085,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C654,2017.03,369.421,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C655,2017.06,372.65,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C656,2017.09,375.012,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C657,2017.12,368.222,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C658,2018.03,378.528,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C659,2018.06,379.007,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C660,2018.09,378.443,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C661,2018.12,372.766,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C662,2019.03,380.926,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C663,2019.06,371.276,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C664,2019.09,378.216,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C665,2019.12,374.521,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C666,2020.03,363.206,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C667,2020.06,261.41,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C668,2020.09,345.6,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C669,2020.12,351.968,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C670,2021.03,353.079,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C671,2021.06,358.924,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C672,2021.09,330.526,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C673,2021.12,355.18,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C674,2022.03,354.966,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C675,2022.06,376.417,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C676,2022.09,389.593,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1AA2C677,2016.06,387.069,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C678,2016.09,383.795,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C679,2016.12,378.464,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C680,2017.03,374.416,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C681,2017.06,372.062,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C682,2017.09,371.487,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C683,2017.12,373.451,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C684,2018.03,376.114,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C685,2018.06,377.823,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C686,2018.09,378.114,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C687,2018.12,376.45,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C688,2019.03,375.879,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C689,2019.06,376.48,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C690,2019.09,375.68,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C691,2019.12,372.212,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C692,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C693,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C694,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C695,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C696,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C697,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C698,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C699,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C700,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C701,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C702,2022.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Trend,
BDCQ.SF1AA2C703,2016.06,3734.807,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C704,2016.09,3957.477,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C705,2016.12,4576.421,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C706,2017.03,4505.752,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C707,2017.06,4184.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C708,2017.09,4205.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C709,2017.12,5226.248,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1AA2C710,2018.03,4827.727,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
